TilausID,Tilauspäivä,AsiakasID,TuoteID,Tuote,Tuoteryhmä,Määrä,Yksikköhinta,Alennus_prosentti,Myynti,Kustannus,Kate,Kaupunki,Myyntikanava,Maksutapa
T01538,2025-09-27,A0327,P010,Kahvimylly,Koti,1,59.90,5,56.90,29.00,27.90,Oulu,Sähköposti,MobilePay
T01539,2025-11-04,A0249,P014,Reppu 20L,Asusteet,1,64.90,0,64.90,31.00,33.90,Kuopio,Sähköposti,Verkkopankki
T01540,2026-07-11,A0387,P008,LED-pöytävalaisin,Koti,1,44.90,0,44.90,20.00,24.90,Turku,Sähköposti,PayPal
T01541,2025-11-30,A0238,P004,USB-C-laturi,Elektroniikka,1,29.90,0,29.90,11.50,18.40,Oulu,Verkkokauppa,Verkkopankki
T01542,2026-02-12,A0431,P012,Hierontapallo,Hyvinvointi,1,19.90,10,17.91,6.50,11.41,Kuopio,Sähköposti,MobilePay
T01543,2025-01-30,A0436,P005,Kannettavan teline,Työpiste,1,54.90,0,54.90,25.00,29.90,Jyväskylä,Verkkokauppa,Verkkopankki
T01544,2025-09-25,A0227,P011,Joogamatto,Hyvinvointi,1,39.90,0,39.90,16.00,23.90,Jyväskylä,Sähköposti,Verkkopankki
T01545,2025-02-25,A0326,P005,Kannettavan teline,Työpiste,1,54.90,0,54.90,25.00,29.90,Helsinki,Sosiaalinen media,PayPal
T01546,2026-02-24,A0106,P004,USB-C-laturi,Elektroniikka,1,29.90,0,29.90,11.50,18.40,Espoo,Sosiaalinen media,MobilePay
T01547,2026-07-07,A0195,P001,Langattomat kuulokkeet,Elektroniikka,3,89.90,0,269.70,141.00,128.70,Espoo,Sosiaalinen media,Verkkopankki
T01548,2026-07-21,A0186,P002,Bluetooth-kaiutin,Elektroniikka,1,69.90,0,69.90,35.00,34.90,Vaasa,Google,MobilePay
T01549,2026-07-03,A0411,P007,Mekaaninen näppäimistö,Työpiste,2,99.90,0,199.80,104.00,95.80,Vantaa,Sosiaalinen media,Verkkopankki
T01550,2026-02-28,A0007,P004,USB-C-laturi,Elektroniikka,1,29.90,0,29.90,11.50,18.40,Helsinki,Verkkokauppa,Kortti
T01551,2026-05-29,A0145,P007,Mekaaninen näppäimistö,Työpiste,2,99.90,0,199.80,104.00,95.80,Turku,Verkkokauppa,MobilePay
T01552,2025-09-11,A0402,P001,Langattomat kuulokkeet,Elektroniikka,1,89.90,0,89.90,47.00,42.90,Jyväskylä,Sähköposti,MobilePay
T01553,2025-10-04,A0370,P014,Reppu 20L,Asusteet,1,64.90,0,64.90,31.00,33.90,Jyväskylä,Verkkokauppa,Kortti
T01554,2026-07-09,A0302,P010,Kahvimylly,Koti,3,59.90,0,179.70,87.00,92.70,Jyväskylä,Google,Verkkopankki
T01555,2025-11-28,A0141,P007,Mekaaninen näppäimistö,Työpiste,1,99.90,0,99.90,52.00,47.90,Kuopio,Google,Kortti
T01556,2025-09-28,A0220,P011,Joogamatto,Hyvinvointi,1,39.90,0,39.90,16.00,23.90,Espoo,Google,PayPal
T01557,2026-07-29,A0274,P005,Kannettavan teline,Työpiste,1,54.90,15,46.66,25.00,21.66,Vaasa,Google,PayPal
T01558,2025-01-18,A0391,P008,LED-pöytävalaisin,Koti,2,44.90,15,76.33,40.00,36.33,Vaasa,Verkkokauppa,PayPal
T01559,2025-08-18,A0119,P010,Kahvimylly,Koti,3,59.90,0,179.70,87.00,92.70,Kuopio,Sosiaalinen media,PayPal
T01560,2026-07-31,A0415,P002,Bluetooth-kaiutin,Elektroniikka,1,69.90,0,69.90,35.00,34.90,Espoo,Verkkokauppa,MobilePay
T01561,2025-08-01,A0043,P014,Reppu 20L,Asusteet,3,64.90,5,184.97,93.00,91.97,Vantaa,Sähköposti,PayPal
T01562,2026-06-20,A0031,P012,Hierontapallo,Hyvinvointi,2,19.90,10,35.82,13.00,22.82,Kuopio,Sosiaalinen media,PayPal
T01563,2025-11-15,A0165,P012,Hierontapallo,Hyvinvointi,1,19.90,0,19.90,6.50,13.40,Seinäjoki,Sähköposti,Kortti
T01564,2025-10-02,A0251,P012,Hierontapallo,Hyvinvointi,1,19.90,0,19.90,6.50,13.40,Vaasa,Sähköposti,Verkkopankki
T01565,2025-08-30,A0285,P006,Langaton hiiri,Työpiste,1,39.90,0,39.90,17.00,22.90,Espoo,Verkkokauppa,PayPal
T01566,2025-03-21,A0267,P007,Mekaaninen näppäimistö,Työpiste,1,99.90,0,99.90,52.00,47.90,Espoo,Google,MobilePay
T01567,2026-03-25,A0218,P014,Reppu 20L,Asusteet,3,64.90,0,194.70,93.00,101.70,Kuopio,Google,PayPal
T01568,2025-05-24,A0005,P012,Hierontapallo,Hyvinvointi,2,19.90,0,39.80,13.00,26.80,Turku,Verkkokauppa,PayPal
T01569,2025-10-29,A0268,P012,Hierontapallo,Hyvinvointi,3,19.90,5,56.71,19.50,37.21,Oulu,Sosiaalinen media,MobilePay
T01570,2025-05-25,A0315,P005,Kannettavan teline,Työpiste,1,54.90,0,54.90,25.00,29.90,Oulu,Sosiaalinen media,PayPal
T01571,2026-04-19,A0369,P004,USB-C-laturi,Elektroniikka,3,29.90,15,76.24,34.50,41.74,Vantaa,Google,PayPal
T01572,2025-01-11,A0035,P006,Langaton hiiri,Työpiste,1,39.90,0,39.90,17.00,22.90,Helsinki,Sosiaalinen media,MobilePay
T01573,2025-07-24,A0049,P012,Hierontapallo,Hyvinvointi,1,19.90,0,19.90,6.50,13.40,Helsinki,Sähköposti,MobilePay
T01574,2025-03-10,A0177,P006,Langaton hiiri,Työpiste,1,39.90,10,35.91,17.00,18.91,Helsinki,Google,Verkkopankki
T01575,2025-10-19,A0374,P014,Reppu 20L,Asusteet,3,64.90,0,194.70,93.00,101.70,Turku,Sosiaalinen media,PayPal
T01576,2025-09-18,A0040,P009,Termospullo,Koti,1,32.90,5,31.25,13.50,17.75,Seinäjoki,Google,Kortti
T01577,2025-08-10,A0065,P005,Kannettavan teline,Työpiste,1,54.90,0,54.90,25.00,29.90,Vaasa,Sähköposti,Verkkopankki
T01578,2025-10-11,A0243,P013,Vastuskuminauhasetti,Hyvinvointi,2,24.90,5,47.31,17.00,30.31,Tampere,Google,Kortti
T01579,2025-08-26,A0076,P004,USB-C-laturi,Elektroniikka,1,29.90,10,26.91,11.50,15.41,Vantaa,Google,PayPal
T01580,2025-01-01,A0071,P006,Langaton hiiri,Työpiste,1,39.90,15,33.91,17.00,16.91,Vaasa,Sähköposti,PayPal
T01581,2026-04-29,A0124,P006,Langaton hiiri,Työpiste,1,39.90,10,35.91,17.00,18.91,Vaasa,Sähköposti,PayPal
T01582,2026-01-30,A0268,P012,Hierontapallo,Hyvinvointi,1,19.90,0,19.90,6.50,13.40,Oulu,Verkkokauppa,MobilePay
T01583,2025-06-20,A0431,P011,Joogamatto,Hyvinvointi,2,39.90,5,75.81,32.00,43.81,Jyväskylä,Sähköposti,PayPal
T01584,2025-09-14,A0334,P011,Joogamatto,Hyvinvointi,1,39.90,15,33.91,16.00,17.91,Oulu,Google,Kortti
T01585,2026-01-10,A0373,P014,Reppu 20L,Asusteet,1,64.90,5,61.66,31.00,30.66,Jyväskylä,Google,MobilePay
T01586,2026-01-27,A0006,P006,Langaton hiiri,Työpiste,1,39.90,5,37.90,17.00,20.90,Tampere,Sähköposti,Verkkopankki
T01587,2026-06-23,A0049,P004,USB-C-laturi,Elektroniikka,1,29.90,0,29.90,11.50,18.40,Oulu,Sosiaalinen media,Kortti
T01588,2025-10-07,A0204,P001,Langattomat kuulokkeet,Elektroniikka,1,89.90,5,85.41,47.00,38.41,Helsinki,Sosiaalinen media,Verkkopankki
T01589,2025-02-28,A0242,P010,Kahvimylly,Koti,2,59.90,10,107.82,58.00,49.82,Seinäjoki,Sähköposti,PayPal
T01590,2025-06-27,A0280,P008,LED-pöytävalaisin,Koti,2,44.90,5,85.31,40.00,45.31,Espoo,Verkkokauppa,Verkkopankki
T01591,2025-01-30,A0377,P010,Kahvimylly,Koti,2,59.90,0,119.80,58.00,61.80,Vantaa,Google,Kortti
T01592,2026-03-06,A0327,P014,Reppu 20L,Asusteet,2,64.90,0,129.80,62.00,67.80,Helsinki,Sosiaalinen media,Kortti
T01593,2026-07-12,A0315,P005,Kannettavan teline,Työpiste,4,54.90,0,219.60,100.00,119.60,Helsinki,Sosiaalinen media,Verkkopankki
T01594,2025-06-23,A0188,P015,Laptop-suojatasku,Asusteet,4,34.90,5,132.62,56.00,76.62,Vaasa,Verkkokauppa,PayPal
T01595,2026-03-03,A0099,P014,Reppu 20L,Asusteet,1,64.90,0,64.90,31.00,33.90,Vaasa,Google,Verkkopankki
T01596,2025-03-27,A0102,P003,Älykello,Elektroniikka,1,129.90,0,129.90,72.00,57.90,Vaasa,Sähköposti,MobilePay
T01597,2025-01-04,A0175,P005,Kannettavan teline,Työpiste,1,54.90,0,54.90,25.00,29.90,Kuopio,Verkkokauppa,PayPal
T01598,2025-04-01,A0045,P002,Bluetooth-kaiutin,Elektroniikka,3,69.90,0,209.70,105.00,104.70,Vantaa,Sosiaalinen media,Kortti
T01599,2025-06-23,A0236,P013,Vastuskuminauhasetti,Hyvinvointi,1,24.90,5,23.65,8.50,15.15,Espoo,Google,Verkkopankki
T01600,2025-07-15,A0028,P012,Hierontapallo,Hyvinvointi,2,19.90,0,39.80,13.00,26.80,Jyväskylä,Sosiaalinen media,MobilePay
T01601,2025-10-13,A0428,P003,Älykello,Elektroniikka,1,129.90,0,129.90,72.00,57.90,Tampere,Sosiaalinen media,MobilePay
T01602,2025-07-01,A0048,P005,Kannettavan teline,Työpiste,1,54.90,0,54.90,25.00,29.90,Kuopio,Sosiaalinen media,Verkkopankki
T01603,2025-12-24,A0324,P013,Vastuskuminauhasetti,Hyvinvointi,1,24.90,0,24.90,8.50,16.40,Vantaa,Verkkokauppa,PayPal
T01604,2025-06-09,A0223,P009,Termospullo,Koti,1,32.90,20,26.32,13.50,12.82,Oulu,Sosiaalinen media,MobilePay
T01605,2025-12-17,A0381,P012,Hierontapallo,Hyvinvointi,3,19.90,0,59.70,19.50,40.20,Turku,Verkkokauppa,MobilePay
T01606,2025-09-22,A0060,P004,USB-C-laturi,Elektroniikka,1,29.90,0,29.90,11.50,18.40,Vaasa,Google,PayPal
T01607,2025-05-24,A0194,P008,LED-pöytävalaisin,Koti,1,44.90,0,44.90,20.00,24.90,Seinäjoki,Verkkokauppa,Verkkopankki
T01608,2025-04-18,A0082,P011,Joogamatto,Hyvinvointi,1,39.90,15,33.91,16.00,17.91,Jyväskylä,Sähköposti,Verkkopankki
T01609,2025-12-11,A0184,P011,Joogamatto,Hyvinvointi,3,39.90,0,119.70,48.00,71.70,Turku,Google,PayPal
T01610,2026-07-14,A0316,P003,Älykello,Elektroniikka,2,129.90,0,259.80,144.00,115.80,Kuopio,Sähköposti,PayPal
T01611,2026-04-30,A0308,P014,Reppu 20L,Asusteet,1,64.90,5,61.66,31.00,30.66,Oulu,Sähköposti,PayPal
T01612,2025-11-04,A0391,P001,Langattomat kuulokkeet,Elektroniikka,3,89.90,10,242.73,141.00,101.73,Vaasa,Verkkokauppa,PayPal
T01613,2026-03-13,A0304,P013,Vastuskuminauhasetti,Hyvinvointi,1,24.90,0,24.90,8.50,16.40,Helsinki,Google,MobilePay
T01614,2025-11-04,A0269,P015,Laptop-suojatasku,Asusteet,1,34.90,5,33.15,14.00,19.15,Tampere,Google,MobilePay
T01615,2025-12-08,A0159,P013,Vastuskuminauhasetti,Hyvinvointi,3,24.90,20,59.76,25.50,34.26,Vantaa,Sosiaalinen media,PayPal
T01616,2026-02-10,A0103,P003,Älykello,Elektroniikka,1,129.90,5,123.41,72.00,51.41,Vantaa,Sosiaalinen media,Verkkopankki
T01617,2025-03-24,A0047,P003,Älykello,Elektroniikka,1,129.90,0,129.90,72.00,57.90,Tampere,Google,Verkkopankki
T01618,2025-01-06,A0282,P008,LED-pöytävalaisin,Koti,1,44.90,0,44.90,20.00,24.90,Jyväskylä,Google,PayPal
T01619,2026-01-21,A0050,P014,Reppu 20L,Asusteet,1,64.90,0,64.90,31.00,33.90,Jyväskylä,Google,Verkkopankki
T01620,2025-05-17,A0420,P007,Mekaaninen näppäimistö,Työpiste,2,99.90,15,169.83,104.00,65.83,Jyväskylä,Sähköposti,Kortti
T01621,2025-12-22,A0014,P008,LED-pöytävalaisin,Koti,1,44.90,20,35.92,20.00,15.92,Tampere,Google,MobilePay
T01622,2026-01-13,A0313,P006,Langaton hiiri,Työpiste,1,39.90,10,35.91,17.00,18.91,Seinäjoki,Sähköposti,Kortti
T01623,2025-08-24,A0155,P003,Älykello,Elektroniikka,1,129.90,0,129.90,72.00,57.90,Jyväskylä,Verkkokauppa,Verkkopankki
T01624,2026-01-29,A0160,P011,Joogamatto,Hyvinvointi,1,39.90,0,39.90,16.00,23.90,Jyväskylä,Sähköposti,Kortti
T01625,2025-09-25,A0265,P007,Mekaaninen näppäimistö,Työpiste,1,99.90,0,99.90,52.00,47.90,Espoo,Sähköposti,Kortti
T01626,2025-12-21,A0208,P011,Joogamatto,Hyvinvointi,2,39.90,5,75.81,32.00,43.81,Helsinki,Google,Verkkopankki
T01627,2025-05-12,A0006,P010,Kahvimylly,Koti,1,59.90,5,56.90,29.00,27.90,Kuopio,Sähköposti,PayPal
T01628,2025-02-25,A0060,P005,Kannettavan teline,Työpiste,1,54.90,5,52.15,25.00,27.15,Seinäjoki,Sähköposti,Verkkopankki
T01629,2026-04-30,A0187,P012,Hierontapallo,Hyvinvointi,1,19.90,0,19.90,6.50,13.40,Espoo,Google,PayPal
T01630,2026-06-29,A0077,P013,Vastuskuminauhasetti,Hyvinvointi,1,24.90,5,23.65,8.50,15.15,Helsinki,Sosiaalinen media,Verkkopankki
T01631,2025-07-22,A0233,P009,Termospullo,Koti,2,32.90,5,62.51,27.00,35.51,Jyväskylä,Verkkokauppa,PayPal
T01632,2025-10-16,A0188,P001,Langattomat kuulokkeet,Elektroniikka,1,89.90,0,89.90,47.00,42.90,Helsinki,Sosiaalinen media,Verkkopankki
T01633,2026-03-12,A0013,P006,Langaton hiiri,Työpiste,1,39.90,10,35.91,17.00,18.91,Vaasa,Sosiaalinen media,MobilePay
T01634,2025-10-28,A0153,P006,Langaton hiiri,Työpiste,1,39.90,0,39.90,17.00,22.90,Helsinki,Verkkokauppa,Verkkopankki
T01635,2025-02-07,A0044,P009,Termospullo,Koti,2,32.90,0,65.80,27.00,38.80,Vaasa,Verkkokauppa,MobilePay
T01636,2025-05-29,A0177,P011,Joogamatto,Hyvinvointi,1,39.90,15,33.91,16.00,17.91,Kuopio,Google,PayPal
T01637,2025-02-11,A0312,P002,Bluetooth-kaiutin,Elektroniikka,1,69.90,0,69.90,35.00,34.90,Espoo,Sähköposti,Kortti
T01638,2025-12-12,A0206,P015,Laptop-suojatasku,Asusteet,1,34.90,0,34.90,14.00,20.90,Helsinki,Google,Verkkopankki
T01639,2025-03-23,A0407,P014,Reppu 20L,Asusteet,3,64.90,15,165.50,93.00,72.50,Tampere,Sosiaalinen media,Verkkopankki
T01640,2026-06-11,A0410,P009,Termospullo,Koti,2,32.90,0,65.80,27.00,38.80,Helsinki,Sosiaalinen media,PayPal
T01641,2025-08-09,A0353,P013,Vastuskuminauhasetti,Hyvinvointi,3,24.90,0,74.70,25.50,49.20,Vantaa,Sosiaalinen media,Kortti
T01642,2026-02-13,A0003,P015,Laptop-suojatasku,Asusteet,1,34.90,0,34.90,14.00,20.90,Jyväskylä,Google,Kortti
T01643,2026-03-01,A0307,P011,Joogamatto,Hyvinvointi,1,39.90,0,39.90,16.00,23.90,Oulu,Verkkokauppa,MobilePay
T01644,2025-08-19,A0314,P001,Langattomat kuulokkeet,Elektroniikka,2,89.90,0,179.80,94.00,85.80,Turku,Sähköposti,PayPal
T01645,2025-12-03,A0007,P009,Termospullo,Koti,1,32.90,15,27.96,13.50,14.46,Oulu,Sosiaalinen media,Verkkopankki
T01646,2025-12-21,A0381,P014,Reppu 20L,Asusteet,1,64.90,0,64.90,31.00,33.90,Kuopio,Google,MobilePay
T01647,2026-02-04,A0293,P005,Kannettavan teline,Työpiste,1,54.90,5,52.15,25.00,27.15,Espoo,Sähköposti,Verkkopankki
T01648,2025-03-27,A0156,P004,USB-C-laturi,Elektroniikka,2,29.90,0,59.80,23.00,36.80,Turku,Sosiaalinen media,PayPal
T01649,2026-04-24,A0320,P001,Langattomat kuulokkeet,Elektroniikka,1,89.90,5,85.41,47.00,38.41,Oulu,Sähköposti,PayPal
T01650,2025-01-24,A0252,P013,Vastuskuminauhasetti,Hyvinvointi,3,24.90,0,74.70,25.50,49.20,Tampere,Sähköposti,MobilePay
T01651,2026-01-23,A0203,P010,Kahvimylly,Koti,3,59.90,0,179.70,87.00,92.70,Tampere,Google,Kortti
T01652,2025-10-24,A0377,P003,Älykello,Elektroniikka,2,129.90,10,233.82,144.00,89.82,Jyväskylä,Sähköposti,Verkkopankki
T01653,2025-08-11,A0395,P007,Mekaaninen näppäimistö,Työpiste,3,99.90,0,299.70,156.00,143.70,Oulu,Verkkokauppa,Verkkopankki
T01654,2026-05-30,A0207,P009,Termospullo,Koti,1,32.90,0,32.90,13.50,19.40,Kuopio,Sähköposti,Verkkopankki
T01655,2026-04-06,A0148,P003,Älykello,Elektroniikka,3,129.90,0,389.70,216.00,173.70,Helsinki,Sosiaalinen media,PayPal
T01656,2025-06-26,A0335,P011,Joogamatto,Hyvinvointi,3,39.90,0,119.70,48.00,71.70,Jyväskylä,Sähköposti,PayPal
T01657,2025-07-13,A0313,P011,Joogamatto,Hyvinvointi,1,39.90,0,39.90,16.00,23.90,Seinäjoki,Verkkokauppa,PayPal
T01658,2025-01-24,A0321,P006,Langaton hiiri,Työpiste,1,39.90,0,39.90,17.00,22.90,Kuopio,Verkkokauppa,Verkkopankki
T01659,2025-01-24,A0200,P012,Hierontapallo,Hyvinvointi,1,19.90,10,17.91,6.50,11.41,Vaasa,Google,MobilePay
T01660,2026-04-14,A0242,P006,Langaton hiiri,Työpiste,2,39.90,0,79.80,34.00,45.80,Tampere,Sosiaalinen media,MobilePay
T01661,2025-10-28,A0237,P002,Bluetooth-kaiutin,Elektroniikka,2,69.90,0,139.80,70.00,69.80,Kuopio,Google,PayPal
T01662,2025-09-05,A0329,P013,Vastuskuminauhasetti,Hyvinvointi,1,24.90,0,24.90,8.50,16.40,Espoo,Sosiaalinen media,MobilePay
T01663,2025-09-08,A0384,P008,LED-pöytävalaisin,Koti,2,44.90,0,89.80,40.00,49.80,Helsinki,Sähköposti,PayPal
T01664,2026-01-30,A0367,P002,Bluetooth-kaiutin,Elektroniikka,2,69.90,15,118.83,70.00,48.83,Vaasa,Verkkokauppa,Kortti
T01665,2026-03-26,A0416,P008,LED-pöytävalaisin,Koti,2,44.90,0,89.80,40.00,49.80,Jyväskylä,Verkkokauppa,Verkkopankki
T01666,2026-02-14,A0226,P012,Hierontapallo,Hyvinvointi,3,19.90,5,56.71,19.50,37.21,Jyväskylä,Verkkokauppa,Kortti
T01667,2025-05-30,A0386,P014,Reppu 20L,Asusteet,1,64.90,10,58.41,31.00,27.41,Espoo,Google,Verkkopankki
T01668,2026-02-27,A0408,P011,Joogamatto,Hyvinvointi,1,39.90,15,33.91,16.00,17.91,Kuopio,Google,Verkkopankki
T01669,2025-04-10,A0364,P006,Langaton hiiri,Työpiste,1,39.90,0,39.90,17.00,22.90,Kuopio,Google,Verkkopankki
T01670,2025-12-17,A0231,P005,Kannettavan teline,Työpiste,2,54.90,0,109.80,50.00,59.80,Turku,Sosiaalinen media,Kortti
T01671,2025-05-24,A0190,P003,Älykello,Elektroniikka,1,129.90,0,129.90,72.00,57.90,Seinäjoki,Sosiaalinen media,Verkkopankki
T01672,2025-11-11,A0244,P012,Hierontapallo,Hyvinvointi,1,19.90,5,18.90,6.50,12.40,Kuopio,Sosiaalinen media,MobilePay
T01673,2025-05-12,A0132,P003,Älykello,Elektroniikka,1,129.90,10,116.91,72.00,44.91,Tampere,Verkkokauppa,MobilePay
T01674,2025-11-07,A0370,P003,Älykello,Elektroniikka,1,129.90,0,129.90,72.00,57.90,Vaasa,Sähköposti,PayPal
T01675,2025-06-24,A0257,P006,Langaton hiiri,Työpiste,1,39.90,5,37.90,17.00,20.90,Oulu,Sosiaalinen media,PayPal
T01676,2026-05-12,A0090,P011,Joogamatto,Hyvinvointi,1,39.90,0,39.90,16.00,23.90,Kuopio,Sähköposti,Kortti
T01677,2025-03-08,A0077,P006,Langaton hiiri,Työpiste,1,39.90,0,39.90,17.00,22.90,Turku,Verkkokauppa,MobilePay
T01678,2026-01-01,A0007,P008,LED-pöytävalaisin,Koti,1,44.90,15,38.16,20.00,18.16,Vaasa,Google,MobilePay
T01679,2026-01-08,A0169,P011,Joogamatto,Hyvinvointi,1,39.90,5,37.90,16.00,21.90,Vaasa,Verkkokauppa,Verkkopankki
T01680,2026-07-21,A0041,P009,Termospullo,Koti,2,32.90,0,65.80,27.00,38.80,Helsinki,Sähköposti,MobilePay
T01681,2025-09-08,A0334,P005,Kannettavan teline,Työpiste,2,54.90,0,109.80,50.00,59.80,Tampere,Google,PayPal
T01682,2025-07-01,A0143,P001,Langattomat kuulokkeet,Elektroniikka,3,89.90,0,269.70,141.00,128.70,Espoo,Google,Kortti
T01683,2025-05-16,A0125,P009,Termospullo,Koti,1,32.90,0,32.90,13.50,19.40,Seinäjoki,Sähköposti,PayPal
T01684,2025-04-11,A0405,P009,Termospullo,Koti,2,32.90,0,65.80,27.00,38.80,Espoo,Google,PayPal
T01685,2025-04-30,A0278,P008,LED-pöytävalaisin,Koti,1,44.90,0,44.90,20.00,24.90,Seinäjoki,Google,PayPal
T01686,2025-11-04,A0058,P010,Kahvimylly,Koti,1,59.90,0,59.90,29.00,30.90,Kuopio,Google,PayPal
T01687,2025-01-01,A0253,P005,Kannettavan teline,Työpiste,2,54.90,5,104.31,50.00,54.31,Vantaa,Sosiaalinen media,PayPal
T01688,2026-06-11,A0445,P005,Kannettavan teline,Työpiste,3,54.90,0,164.70,75.00,89.70,Vaasa,Google,Verkkopankki
T01689,2025-10-09,A0226,P011,Joogamatto,Hyvinvointi,1,39.90,0,39.90,16.00,23.90,Espoo,Google,PayPal
T01690,2025-01-07,A0254,P006,Langaton hiiri,Työpiste,2,39.90,0,79.80,34.00,45.80,Vantaa,Google,Kortti
T01691,2026-03-19,A0227,P011,Joogamatto,Hyvinvointi,1,39.90,15,33.91,16.00,17.91,Oulu,Google,MobilePay
T01692,2025-04-22,A0157,P013,Vastuskuminauhasetti,Hyvinvointi,1,24.90,0,24.90,8.50,16.40,Oulu,Sähköposti,Kortti
T01693,2025-11-04,A0080,P015,Laptop-suojatasku,Asusteet,1,34.90,0,34.90,14.00,20.90,Oulu,Google,MobilePay
T01694,2026-02-10,A0340,P013,Vastuskuminauhasetti,Hyvinvointi,1,24.90,0,24.90,8.50,16.40,Vantaa,Sosiaalinen media,PayPal
T01695,2026-03-03,A0135,P013,Vastuskuminauhasetti,Hyvinvointi,2,24.90,0,49.80,17.00,32.80,Kuopio,Sosiaalinen media,Verkkopankki
T01696,2025-05-29,A0382,P005,Kannettavan teline,Työpiste,1,54.90,0,54.90,25.00,29.90,Oulu,Sähköposti,Verkkopankki
T01697,2026-03-12,A0391,P010,Kahvimylly,Koti,1,59.90,0,59.90,29.00,30.90,Jyväskylä,Verkkokauppa,PayPal
T01698,2025-12-29,A0393,P011,Joogamatto,Hyvinvointi,2,39.90,20,63.84,32.00,31.84,Turku,Verkkokauppa,MobilePay
T01699,2025-08-02,A0192,P011,Joogamatto,Hyvinvointi,2,39.90,0,79.80,32.00,47.80,Helsinki,Sosiaalinen media,PayPal
T01700,2026-01-27,A0409,P006,Langaton hiiri,Työpiste,1,39.90,5,37.90,17.00,20.90,Tampere,Sähköposti,Verkkopankki
T01701,2025-04-20,A0246,P002,Bluetooth-kaiutin,Elektroniikka,1,69.90,0,69.90,35.00,34.90,Seinäjoki,Sähköposti,Kortti
T01702,2026-02-04,A0128,P012,Hierontapallo,Hyvinvointi,3,19.90,5,56.71,19.50,37.21,Turku,Sähköposti,Kortti
T01703,2025-04-14,A0190,P001,Langattomat kuulokkeet,Elektroniikka,1,89.90,0,89.90,47.00,42.90,Kuopio,Sosiaalinen media,Kortti
T01704,2026-04-29,A0397,P003,Älykello,Elektroniikka,2,129.90,0,259.80,144.00,115.80,Jyväskylä,Google,MobilePay
T01705,2025-11-03,A0126,P010,Kahvimylly,Koti,1,59.90,0,59.90,29.00,30.90,Oulu,Sosiaalinen media,Verkkopankki
T01706,2025-01-23,A0403,P003,Älykello,Elektroniikka,2,129.90,0,259.80,144.00,115.80,Oulu,Sosiaalinen media,PayPal
T01707,2025-08-08,A0186,P003,Älykello,Elektroniikka,1,129.90,0,129.90,72.00,57.90,Oulu,Google,Verkkopankki
T01708,2025-09-19,A0062,P010,Kahvimylly,Koti,2,59.90,0,119.80,58.00,61.80,Jyväskylä,Sähköposti,PayPal
T01709,2026-05-14,A0263,P013,Vastuskuminauhasetti,Hyvinvointi,1,24.90,0,24.90,8.50,16.40,Oulu,Verkkokauppa,PayPal
T01710,2025-02-02,A0276,P009,Termospullo,Koti,2,32.90,0,65.80,27.00,38.80,Kuopio,Sosiaalinen media,Verkkopankki
T01711,2025-03-10,A0286,P012,Hierontapallo,Hyvinvointi,1,19.90,0,19.90,6.50,13.40,Espoo,Google,Kortti
T01712,2026-04-25,A0038,P010,Kahvimylly,Koti,1,59.90,0,59.90,29.00,30.90,Jyväskylä,Sosiaalinen media,PayPal
T01713,2026-04-08,A0334,P015,Laptop-suojatasku,Asusteet,2,34.90,5,66.31,28.00,38.31,Oulu,Verkkokauppa,MobilePay
T01714,2025-12-14,A0420,P008,LED-pöytävalaisin,Koti,1,44.90,5,42.65,20.00,22.65,Jyväskylä,Verkkokauppa,PayPal
T01715,2025-10-28,A0005,P001,Langattomat kuulokkeet,Elektroniikka,1,89.90,0,89.90,47.00,42.90,Tampere,Sosiaalinen media,PayPal
T01716,2025-06-04,A0394,P005,Kannettavan teline,Työpiste,2,54.90,5,104.31,50.00,54.31,Oulu,Sähköposti,MobilePay
T01717,2025-12-30,A0079,P015,Laptop-suojatasku,Asusteet,2,34.90,10,62.82,28.00,34.82,Tampere,Google,MobilePay
T01718,2025-11-12,A0433,P003,Älykello,Elektroniikka,1,129.90,0,129.90,72.00,57.90,Helsinki,Google,Verkkopankki
T01719,2025-03-12,A0337,P006,Langaton hiiri,Työpiste,2,39.90,15,67.83,34.00,33.83,Tampere,Google,Verkkopankki
T01720,2025-06-17,A0112,P007,Mekaaninen näppäimistö,Työpiste,4,99.90,0,399.60,208.00,191.60,Oulu,Verkkokauppa,MobilePay
T01721,2026-03-27,A0228,P002,Bluetooth-kaiutin,Elektroniikka,2,69.90,0,139.80,70.00,69.80,Tampere,Sähköposti,Kortti
T01722,2026-04-03,A0195,P008,LED-pöytävalaisin,Koti,1,44.90,0,44.90,20.00,24.90,Seinäjoki,Verkkokauppa,Kortti
T01723,2025-06-29,A0063,P009,Termospullo,Koti,3,32.90,5,93.76,40.50,53.26,Vantaa,Google,Kortti
T01724,2026-05-16,A0163,P012,Hierontapallo,Hyvinvointi,1,19.90,5,18.90,6.50,12.40,Jyväskylä,Google,MobilePay
T01725,2025-04-03,A0261,P013,Vastuskuminauhasetti,Hyvinvointi,1,24.90,0,24.90,8.50,16.40,Espoo,Sähköposti,Kortti
T01726,2025-01-08,A0440,P007,Mekaaninen näppäimistö,Työpiste,2,99.90,0,199.80,104.00,95.80,Espoo,Sosiaalinen media,Verkkopankki
T01727,2025-11-14,A0334,P014,Reppu 20L,Asusteet,1,64.90,15,55.17,31.00,24.17,Turku,Google,Kortti
